PlotID,SiteID,BlockID,LAT_WGS84,LONG_WGS84,StudyName,FID,Installation,PLOT,PlantDensityHa,Replicate,Culture,Treatment,ThinTreatment,PlotSizeHa,nd,YearMeas,MonthMeas,AgeMeas,WOODY,FOL,ROOT_FINE,ROOT_COARSE,TOTB,Nha,GEP,ET,Ctrans,Ctrans_H,WOODY_H,FOL_H,ROOT_H,LAI,LAI_H,LAI_TOTAL,FOL_PROD,FOL_PROD_H,FOL_PROD_TOTAL,ROOT_PROD_TOTAL,SI25m,SiteLAT_WGS84,SiteLONG_WGS84,BlockLAT_WGS84,BlockLONG_WGS84,MeasureLength,thin_flag,annual_mortality,ind_removed,ind_removed_prop,WSest_sd,WFest_sd,GEP_sd,ET_sd,Ctrans_sd,WRest_sd,Ctrans_H_sd
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1997,10,26.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1997,11,26.83333334,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1997,12,26.91666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.54,0.74,5.28,0.58,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1998,1,27,100.68,-99,-99,23.54,-99,2457.266386,-99,-99,-99,-99,4.1,-99,-99,2.160322581,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1998,2,27.08333334,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.070714286,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1998,3,27.16666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.000322581,0.001612903,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1998,4,27.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.946,0.595333333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1998,5,27.33333334,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.095806452,1.691935484,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1998,6,27.41666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.46,1.678666667,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1998,7,27.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.846451613,1.650645161,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1998,8,27.58333334,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.968387097,1.560322581,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1998,9,27.66666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.76,-99,2.924,1.451,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1998,10,27.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.894193548,1.253870968,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1998,11,27.83333334,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.520333333,0.3,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1998,12,27.91666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.258387097,0,-99,4.38,0.76,5.14,0.58,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1999,1,28,112.3,-99,-99,25.92,-99,2383.955463,-99,-99,-99,-99,4.62,-99,-99,2.097419355,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1999,2,28.08333334,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.031785714,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1999,3,28.16666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.963225806,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1999,4,28.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.914,0.009333333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1999,5,28.33333334,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.209032258,1.031612903,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1999,6,28.41666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.642,1.57,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1999,7,28.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.306774194,1.543870968,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1999,8,28.58333334,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.588709677,1.503548387,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1999,9,28.66666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.74,-99,3.353,1.436666667,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1999,10,28.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.197096774,1.143870968,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1999,11,28.83333334,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.779666667,0.215666667,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,1999,12,28.91666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.510967742,0,-99,4.9,0.74,5.64,1.14,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2000,1,29,125.14,-99,-99,28.72,-99,2365.627732,-99,-99,-99,-99,5.38,-99,-99,2.363225806,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2000,2,29.08333334,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.221034483,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2000,3,29.16666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.18,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2000,4,17.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.112,0.233,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2000,5,17.33333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.222903226,1.553870968,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2000,6,17.41666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.6,1.521333333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2000,7,17.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.11516129,1.491935484,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2000,8,17.58333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.508709677,1.430967742,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2000,9,17.66666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.66,-99,3.642333333,1.304,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2000,10,17.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.580645161,0.941612903,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2000,11,17.83333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.924333333,0.130333333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2000,12,17.91666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.506451613,0,-99,4.96,0.66,5.62,0.6,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2001,1,18,134.28,-99,-99,30.68,-99,2328.972271,-99,-99,-99,-99,5.96,-99,-99,2.352258065,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2001,2,18.08333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.307857143,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2001,3,18.16666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.237419355,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2001,4,18.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.177333333,0.323333333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2001,5,18.33333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47483871,1.489677419,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2001,6,18.41666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.924333333,1.469,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2001,7,18.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.638709677,1.448387097,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2001,8,18.58333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.051612903,1.43,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2001,9,18.66666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.62,-99,3.931,1.373,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2001,10,18.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.500322581,0.853548387,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2001,11,18.83333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.937333333,0.135666667,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2001,12,18.91666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.689032258,0,-99,5.14,0.62,5.76,0.36,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2002,1,19,137.32,-99,-99,31.36,-99,2217.962671,-99,-99,-99,-99,6.16,-99,-99,2.465483871,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2002,2,19.08333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.309285714,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2002,3,19.16666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.211935484,0.00516129,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2002,4,19.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.454333333,0.714,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2002,5,19.33333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.923548387,1.222580645,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2002,6,19.41666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.147666667,1.188666667,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2002,7,19.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.238064516,1.154193548,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2002,8,19.58333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.315806452,1.106774194,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2002,9,19.66666667,-99,-99,1.86,-99,-99,-99,-99,-99,-99,-99,-99,0.62,-99,3.368333333,1.051333333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2002,10,19.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.33,0.922903226,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2002,11,19.83333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.105,0.229,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2002,12,19.91666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.333870968,0,-99,4.04,0.62,4.66,0.44,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2003,1,20,141.46,-99,-99,32.96,-99,2217.962671,-99,-99,-99,-99,7.3,-99,-99,2.111290323,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2003,2,20.08333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.038214286,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2003,3,20.16666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.95483871,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2003,4,20.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.881,0.089,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2003,5,20.33333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.920967742,1.262903226,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2003,6,20.41666667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.160333333,1.294666667,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2003,7,20.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.493225806,1.260645161,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2003,8,20.58333333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.721290323,1.233225806,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2003,9,20.66666667,-99,-99,2.34,-99,-99,-99,-99,-99,-99,-99,-99,0.66,-99,2.610333333,1.104333333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40006,40001,40001,35.9782,-79.0942,DUKEFACE,1001,1,1,0,6,0,C,0,0.2826,-99,2003,10,20.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.112903226,0.737419355,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
